CODE,Group,purity,TMB,HRD,LOH,MATH,MSI,NEO,ploidy,SampleName
LIHC,Tumor,0.78,1.34,13,0.139075617,38.70022059,0.3288,23,2.17,TCGA-RC-A7SF-01
LIHC,Tumor,0.77,2.18,17,0.074147018,38.19440443,0.3078,10,3.74,TCGA-ZS-A9CE-01
LIHC,Tumor,0.85,4.78,25,0.201509163,63.11513671,0.319,7,3.87,TCGA-ED-A7PZ-01
LIHC,Tumor,0.84,2.92,16,0.040445387,26.81792897,0.3056,26,2.06,TCGA-G3-AAV0-01
LIHC,Tumor,0.95,2.04,14,0.134579842,41.47492821,0.3233,0,3.55,TCGA-DD-AAD8-01
LIHC,Tumor,0.67,2.04,21,0.236454187,43.34082274,0.3122,0,3.33,TCGA-DD-AACU-01
LIHC,Tumor,0.47,1.6,8,0.071212234,21.36689932,0.3144,6,2.03,TCGA-G3-AAV3-01
LIHC,Tumor,0.62,3.8,38,0.15916995,56.32369927,0.3211,11,3.81,TCGA-DD-AADO-01
LIHC,Tumor,0.7,1.4,2,0.015660478,34.2105858,0.3103,14,2.02,TCGA-DD-A73C-01
LIHC,Tumor,0.86,1.34,13,0.045747676,21.82251911,0.3521,4,2.06,TCGA-BD-A2L6-01
LIHC,Tumor,0.79,2.14,5,0.016037092,29.42988764,0.327,23,2.16,TCGA-DD-A11D-01
LIHC,Tumor,0.76,2.38,6,0.016136029,16.81298969,0.3142,1,2.02,TCGA-DD-AACK-01
LIHC,Tumor,0.59,2.18,19,0.150964963,36.6901072,0.338,0,3.03,TCGA-DD-A118-01
LIHC,Tumor,0.65,1.38,23,0.368994747,39.90485979,0.3102,0,1.73,TCGA-G3-AAV7-01
LIHC,Tumor,0.66,2.64,8,0.012446137,65.81726418,0.2699,14,2.18,TCGA-DD-A4NI-01
LIHC,Tumor,0.75,2.22,19,0.185569971,28.34465214,0.321,41,3.64,TCGA-DD-AADL-01
LIHC,Tumor,0.85,3.2,23,0.227789511,48.72983193,0.2982,24,2.64,TCGA-CC-A5UD-01
LIHC,Tumor,0.98,1.42,41,0.145593775,54.04908425,0.3095,12,4.21,TCGA-DD-AAE6-01
LIHC,Tumor,0.66,1.3,21,0.172752388,39.84575499,0.3052,1,1.95,TCGA-DD-AAD3-01
LIHC,Tumor,0.38,0.92,46,0.371770664,53.93226623,0.3175,11,3.43,TCGA-ED-A97K-01
LIHC,Tumor,0.66,1.3,23,0.214890813,56.48,0.3093,3,4.01,TCGA-BC-A69H-01
LIHC,Tumor,0.62,1.94,14,0.065196446,35.35228492,0.3269,11,2.34,TCGA-EP-A2KA-01
LIHC,Tumor,0.81,1.46,25,0.175142643,31.05885439,0.3069,1,1.84,TCGA-DD-AAE2-01
LIHC,Tumor,0.5,0.84,24,9.57E-05,57.59641927,0.3659,1,4.2,TCGA-KR-A7K8-01
LIHC,Tumor,0.43,3,28,0.100079956,35.64725523,0.2995,11,3.54,TCGA-CC-A7IE-01
LIHC,Tumor,0.9,1.68,8,0.040759309,21.47013556,0.3133,8,2.38,TCGA-DD-AACJ-01
LIHC,Tumor,0.85,19.74,16,0.106792111,22.83311251,0.5677,180,1.93,TCGA-4R-AA8I-01
LIHC,Tumor,0.72,0.52,36,0.277282298,37.24831685,0.3243,1,1.74,TCGA-ED-A7PX-01
LIHC,Tumor,0.29,1,19,0.103465223,48.66549618,0.2889,1,3.25,TCGA-CC-A5UC-01
LIHC,Tumor,0.77,2.02,10,0.063631678,22.69143662,0.3243,4,2.21,TCGA-MI-A75C-01
LIHC,Tumor,0.93,25,29,0.174235448,21.65323975,0.3246,39,1.92,TCGA-UB-A7MB-01
LIHC,Tumor,0.65,3.74,4,0.002004752,21.31165501,0.3516,21,2.08,TCGA-G3-A3CK-01
LIHC,Tumor,0.92,1.8,34,0.070370006,51.13055859,0.3563,3,3.48,TCGA-BC-A217-01
LIHC,Tumor,0.49,6.28,20,0.153810134,41.77969996,0.2926,15,3.96,TCGA-DD-A3A9-01
LIHC,Tumor,0.75,1.06,17,0.073840117,70.84872629,0.3353,1,2.2,TCGA-DD-A119-01
LIHC,Tumor,0.27,1.02,1,0.001781201,34.21384615,0.3701,29,2,TCGA-G3-A25V-01
LIHC,Tumor,0.5,6.44,25,0.0624278,47.83004184,0.3049,30,3.69,TCGA-DD-AACI-01
LIHC,Tumor,0.49,1.6,36,0.13102655,51.80991894,0.3146,10,3.5,TCGA-UB-A7ME-01
LIHC,Tumor,0.64,1.28,15,0.109443061,32.08207083,0.2793,0,2.4,TCGA-FV-A4ZQ-01
LIHC,Tumor,0.98,1.5,5,0.017128239,20.86801964,0.3637,15,2.05,TCGA-EP-A26S-01
LIHC,Tumor,0.81,1.2,19,0.115680627,26.3142976,0.3121,34,1.99,TCGA-2Y-A9H4-01
LIHC,Tumor,0.5,1.12,13,0.033578103,31.87184823,0.3121,6,2.13,TCGA-DD-AAVR-01
LIHC,Tumor,0.94,0.86,2,0.00086693,28.79429752,0.2766,4,4.2,TCGA-HP-A5MZ-01
LIHC,Tumor,0.27,1.04,18,0.062528406,34.76392511,0.3126,8,2,TCGA-2Y-A9GX-01
LIHC,Tumor,0.85,2.06,9,0.131855326,15.85865672,0.3033,21,2.18,TCGA-DD-AADQ-01
LIHC,Tumor,0.73,1.14,27,0.219449164,27.34552036,0.3289,11,1.99,TCGA-ED-A7XP-01
LIHC,Tumor,0.48,1.38,12,0.021561345,35.3,0.3023,21,2.47,TCGA-2Y-A9GW-01
LIHC,Tumor,0.41,1.54,14,0.247867932,25.05004587,0.2675,12,2.02,TCGA-DD-A4NQ-01
LIHC,Tumor,0.54,1.4,24,0.172349406,52.12017502,0.3388,3,3.22,TCGA-RC-A6M3-01
LIHC,Tumor,0.67,2.06,26,0.271526963,74.62919192,0.3836,24,3.69,TCGA-G3-A25S-01
LIHC,Tumor,0.3,2.74,12,0.030845535,44.37172043,0.2791,12,2.01,TCGA-ED-A4XI-01
LIHC,Tumor,0.86,1.68,13,0.102805917,22.21184615,0.325,8,2.19,TCGA-DD-AAW3-01
LIHC,Tumor,1,1.64,10,0.06010333,20.37248366,0.3078,16,2.23,TCGA-DD-AAVY-01
LIHC,Tumor,0.67,1.04,18,0.170767947,40.90493671,0.306,5,1.91,TCGA-2Y-A9H6-01
LIHC,Tumor,0.8,1.84,27,0.13309095,17.52505732,0.3635,13,2.04,TCGA-FV-A2QR-01
LIHC,Tumor,0.45,0.8,12,0.000873529,45.42469441,0.3073,0,5.41,TCGA-ED-A66X-01
LIHC,Tumor,0.87,1.64,52,0.238513349,32.91233781,0.3176,42,2.02,TCGA-DD-AACH-01
LIHC,Tumor,0.44,1.62,14,0.035302558,29.01184074,0.3003,2,2.2,TCGA-2V-A95S-01
LIHC,Tumor,0.82,10.58,7,0.053682524,59.304,0.3886,41,2.14,TCGA-DD-A1EE-01
LIHC,Tumor,0.9,0.88,15,0.148166203,19.76264287,0.3071,11,1.93,TCGA-DD-AACW-01
LIHC,Tumor,0.31,1.56,28,0.127674777,37.17754625,0.309,7,1.98,TCGA-DD-AACC-01
LIHC,Tumor,0.45,1.82,24,0.192294529,77.50568306,0.3847,81,4.68,TCGA-DD-A1EF-01
LIHC,Tumor,0.69,1.8,12,0.032772922,25.46399496,0.3054,5,2.05,TCGA-DD-A73A-01
LIHC,Tumor,0.33,1.9,11,0.231804011,34.62594007,0.3023,42,1.83,TCGA-DD-A114-01
LIHC,Tumor,0.71,0.76,17,0.098548274,37.83200503,0.3154,6,3.83,TCGA-DD-AACO-01
LIHC,Tumor,0.87,1.22,32,0.213883598,35.45347826,0.3244,18,1.99,TCGA-DD-AAEE-01
LIHC,Tumor,0.82,2.48,22,0.063510634,25.0084581,0.3785,9,2.03,TCGA-DD-A1EB-01
LIHC,Tumor,0.64,2.18,17,0.19937172,26.92429818,0.3071,2,1.87,TCGA-DD-AADB-01
LIHC,Tumor,0.71,1.5,39,0.298623801,28.24996471,0.3063,8,1.98,TCGA-DD-AADC-01
LIHC,Tumor,0.73,2.4,9,0.03375037,18.79266365,0.3061,5,2.29,TCGA-2Y-A9H1-01
LIHC,Tumor,0.73,1.5,6,0.009964339,25.05920859,0.3011,2,2.01,TCGA-ZP-A9CY-01
LIHC,Tumor,0.81,1.38,28,0.12408678,20.46642218,0.3157,9,1.99,TCGA-DD-AAVP-01
LIHC,Tumor,0.39,2.4,14,0.096911059,21.84884211,0.2969,9,1.96,TCGA-CC-5262-01
LIHC,Tumor,0.66,1.08,9,0.120867432,56.47591615,0.3273,5,4.44,TCGA-ES-A2HS-01
LIHC,Tumor,0.56,2.14,31,0.178256537,39.26252964,0.3337,25,4.77,TCGA-G3-A7M9-01
LIHC,Tumor,0.46,2.42,13,0.025835386,43.30366337,0.3039,2,3.75,TCGA-5C-A9VG-01
LIHC,Tumor,0.86,1.18,19,0.094535059,17.20050934,0.3106,5,1.94,TCGA-BC-A8YO-01
LIHC,Tumor,0.35,2.94,22,0.071754104,45.92715789,0.3117,20,3.85,TCGA-2Y-A9H3-01
LIHC,Tumor,0.73,1.44,42,0.121124613,63.38823092,0.3225,14,4.29,TCGA-UB-A7MA-01
LIHC,Tumor,0.86,2.12,43,0.104220893,72.36479187,0.2946,1,3.62,TCGA-FV-A496-01
LIHC,Tumor,0.69,1.62,14,0.082643147,33.3585,0.3141,5,2.04,TCGA-DD-AAEH-01
LIHC,Tumor,0.78,0.94,8,0.0307617,31.94417763,0.3213,0,2.35,TCGA-DD-A3A3-01
LIHC,Tumor,0.69,2.62,21,0.337241407,52.5356087,0.3243,25,3.04,TCGA-CC-A9FW-01
LIHC,Tumor,0.36,1.2,19,0.177349407,50.806709,0.3144,7,3.68,TCGA-YA-A8S7-01
LIHC,Tumor,0.87,1.12,8,0.042884323,15.54452806,0.3105,0,2.08,TCGA-ZP-A9D4-01
LIHC,Tumor,0.45,1.08,25,0.228825755,28.33549968,0.3321,11,1.76,TCGA-ED-A7XO-01
LIHC,Tumor,0.79,1,23,0.141315411,21.41915914,0.3026,22,1.93,TCGA-ZP-A9D0-01
LIHC,Tumor,0.82,2.48,39,0.245306147,58.08100147,0.3219,23,3.39,TCGA-CC-A8HV-01
LIHC,Tumor,0.56,1.8,20,0.077818409,43.49398317,0.2816,13,2.06,TCGA-FV-A495-01
LIHC,Tumor,0.85,1.44,22,0.095357211,27.86667561,0.3102,16,2.13,TCGA-DD-AACY-01
LIHC,Tumor,0.89,0.9,37,0.178673934,114.9207047,0.3061,11,2.02,TCGA-DD-AADW-01
LIHC,Tumor,0.52,3.96,42,0.281712514,98.25972288,0.2885,12,3.57,TCGA-ED-A459-01
LIHC,Tumor,0.69,1.18,15,0.216661633,29.74982679,0.3189,1,1.98,TCGA-FV-A3I1-01
LIHC,Tumor,0.3,2.34,37,0.27758049,60.74541667,0.3522,3,2.7,TCGA-CC-A3M9-01
LIHC,Tumor,0.8,1.26,12,0.08869072,41.22535714,0.3668,3,2.07,TCGA-G3-A25Z-01
LIHC,Tumor,0.86,1.44,16,0.10413607,22.51380557,0.3054,2,2.06,TCGA-2Y-A9H0-01
LIHC,Tumor,0.84,1.62,16,0.20968547,43.89383667,0.3202,9,4.03,TCGA-DD-AADD-01
LIHC,Tumor,1,1.96,4,0.00528288,19.51448204,0.2693,6,2.1,TCGA-DD-A4NF-01
LIHC,Tumor,0.82,1.54,33,0.226369533,27.45555556,0.3501,1,1.92,TCGA-DD-A1EL-01
LIHC,Tumor,0.8,1.58,4,0.007108024,27.02418787,0.3179,3,2.03,TCGA-KR-A7K0-01
LIHC,Tumor,0.46,1.9,9,0.090505461,58.6094332,0.2818,7,3.25,TCGA-G3-A5SM-01
LIHC,Tumor,0.88,1.56,40,0.178080519,34.71176023,0.3466,5,2.1,TCGA-DD-A11C-01
LIHC,Tumor,0.72,0.54,15,0.125710513,73.14479526,0.3336,1,4.17,TCGA-BC-A10Q-01
LIHC,Tumor,0.92,0.5,0,0.002183181,29.43194805,0.2919,5,2,TCGA-DD-A4NB-01
LIHC,Tumor,0.95,3.06,19,0.066096281,15.0025,0.311,46,2.02,TCGA-BC-A10Z-01
LIHC,Tumor,0.35,0.86,7,0.024627856,54.55634831,0.3297,5,4.03,TCGA-FV-A3R3-01
LIHC,Tumor,0.54,1.34,18,0.066330435,32.23043478,0.3284,8,2.37,TCGA-O8-A75V-01
LIHC,Tumor,0.71,2.38,9,0.059897224,26.47291289,0.3159,13,2.11,TCGA-MI-A75H-01
LIHC,Tumor,0.63,1.82,51,0.12883424,55.1318593,0.3239,5,3.37,TCGA-NI-A8LF-01
LIHC,Tumor,0.74,3.12,13,0.044597977,40.79476748,0.3036,14,2.1,TCGA-DD-AADG-01
LIHC,Tumor,0.88,0.88,16,0.138348482,15.6380829,0.3208,1,2.03,TCGA-DD-AAE1-01
LIHC,Tumor,0.88,4.14,10,0.094807818,62.18578005,0.3284,49,2.37,TCGA-MI-A75G-01
LIHC,Tumor,0.76,2.16,23,0.079668001,49.01491803,0.3254,10,3.97,TCGA-CC-A7IF-01
LIHC,Tumor,0.87,1.1,17,0.089518675,18.61342176,0.3204,2,2.01,TCGA-DD-A3A5-01
LIHC,Tumor,0.28,1.04,15,0.130221376,45.94421479,0.3092,3,2.09,TCGA-GJ-A3OU-01
LIHC,Tumor,0.97,0.68,6,0.05900154,27.71997633,0.3103,31,2.06,TCGA-WX-AA47-01
LIHC,Tumor,0.51,2.76,31,0.357239839,52.32419608,0.3401,13,2.61,TCGA-CC-A7IJ-01
LIHC,Tumor,0.85,0.78,13,0.059403081,16.59848061,0.3161,2,2.09,TCGA-G3-AAV2-01
LIHC,Tumor,0.83,1.54,34,0.257262795,18.94433333,0.3536,4,1.94,TCGA-BC-A3KF-01
LIHC,Tumor,0.81,9.78,11,0.046606539,34.75952153,0.3125,27,3.09,TCGA-DD-AAC8-01
LIHC,Tumor,0.88,1.76,23,0.267593392,46.50828835,0.3172,5,1.8,TCGA-DD-AADV-01
LIHC,Tumor,0.42,8.24,34,0.290514818,57.78003224,0.4628,72,3.36,TCGA-WQ-A9G7-01
LIHC,Tumor,0.75,1.42,6,0.116299262,19.99271901,0.2993,5,2.11,TCGA-ZS-A9CG-01
LIHC,Tumor,0.91,1.76,15,0.127870109,20.81690421,0.3111,3,2.08,TCGA-DD-AAD6-01
LIHC,Tumor,0.75,1.54,30,0.193838663,73.43719626,0.3429,0,4.7,TCGA-FV-A3I0-01
LIHC,Tumor,0.68,0.76,12,0.106166171,56.71266813,0.323,1,1.93,TCGA-G3-A3CH-01
LIHC,Tumor,0.84,3.42,16,0.113225402,34.2327907,0.2933,0,2.45,TCGA-LG-A6GG-01
LIHC,Tumor,0.26,1.92,18,0.1703948,35.61779778,0.315,14,5.11,TCGA-BD-A3EP-01
LIHC,Tumor,0.79,3.22,31,0.11328385,51.65945394,0.3021,23,2.16,TCGA-DD-AADM-01
LIHC,Tumor,0.54,2.2,26,0.223080223,47.96533939,0.3429,28,3.75,TCGA-CC-5258-01
LIHC,Tumor,0.24,0.42,0,0.011596532,20.54870343,0.3146,8,1.99,TCGA-DD-A3A6-01
LIHC,Tumor,0.46,1.38,41,0.146213084,46.25338235,0.3128,3,3.28,TCGA-UB-AA0U-01
LIHC,Tumor,0.72,1.58,32,0.189497251,69.2024794,0.3712,1,1.91,TCGA-G3-A25Y-01
LIHC,Tumor,0.58,1.32,28,0.344880803,26.18631276,0.3017,1,1.8,TCGA-5C-AAPD-01
LIHC,Tumor,0.6,1.34,5,0.027461658,29.652,0.3178,2,2.12,TCGA-K7-A6G5-01
LIHC,Tumor,0.74,1.78,16,0.207851708,32.32068,0.3545,31,1.91,TCGA-DD-A116-01
LIHC,Tumor,0.82,1.34,7,0.023098721,19.76072165,0.3137,1,2.32,TCGA-G3-AAV5-01
LIHC,Tumor,0.9,0.78,7,0.187539324,26.81215112,0.3423,3,1.86,TCGA-DD-A11B-01
LIHC,Tumor,0.57,2.28,34,0.097860785,38.33862562,0.3132,21,4.03,TCGA-DD-AAD5-01
LIHC,Tumor,0.82,2.02,17,0.079611528,31.88690522,0.3099,8,4.34,TCGA-DD-A73E-01
LIHC,Tumor,0.86,1.12,14,0.116706251,16.26837267,0.3066,6,1.95,TCGA-DD-AADJ-01
LIHC,Tumor,0.34,0.94,23,0.264335259,29.21442708,0.2722,5,1.89,TCGA-DD-A4NH-01
LIHC,Tumor,0.5,0.46,0,0.001266767,33.46985408,0.2681,3,2,TCGA-DD-A4NL-01
LIHC,Tumor,0.53,1.68,6,0.07583557,29.26525058,0.3336,0,2.52,TCGA-EP-A3JL-01
LIHC,Tumor,0.44,2.2,20,0.081216967,39.59389854,0.2941,4,2.19,TCGA-DD-AAD1-01
LIHC,Tumor,0.9,3.92,39,0.095384628,54.73209095,0.3219,31,3.27,TCGA-DD-AADF-01
LIHC,Tumor,0.7,2.88,21,0.195114467,50.832,0.3321,13,4.54,TCGA-DD-AAE3-01
LIHC,Tumor,0.86,2.92,19,0.107781276,24.33686978,0.3354,1,3.76,TCGA-RC-A6M4-01
LIHC,Tumor,0.59,1.32,27,0.249110981,92.51701648,0.3656,10,5.99,TCGA-CC-A3MB-01
LIHC,Tumor,0.79,1.54,20,0.084242734,43.75003403,0.3156,18,2.04,TCGA-XR-A8TG-01
LIHC,Tumor,0.91,1.38,5,0.236280933,25.20590023,0.3357,5,1.9,TCGA-EP-A2KB-01
LIHC,Tumor,0.58,2.02,29,0.091152644,38.61356484,0.3273,4,3.51,TCGA-DD-A73G-01
LIHC,Tumor,0.82,2.3,7,0.040154788,23.38307822,0.3158,32,2.11,TCGA-DD-AAEB-01
LIHC,Tumor,0.77,1.84,34,0.181513219,23.79307702,0.341,3,1.99,TCGA-CC-5263-01
LIHC,Tumor,0.9,1.26,20,0.156004983,60.06307192,0.3244,20,2.95,TCGA-UB-A7MC-01
LIHC,Tumor,0.7,1.22,23,0.203479089,49.9715625,0.3076,22,3.82,TCGA-ED-A8O6-01
LIHC,Tumor,0.54,2.18,6,0.000610381,22.5745679,0.3272,9,4.01,TCGA-MI-A75E-01
LIHC,Tumor,0.45,1.02,29,0.127122854,27.15790654,0.3061,3,2.01,TCGA-XR-A8TD-01
LIHC,Tumor,0.82,2.08,32,0.136369828,42.46992051,0.3235,11,2.57,TCGA-DD-A3A7-01
LIHC,Tumor,0.84,3.12,10,0.166252769,76.10719159,0.3259,15,2.88,TCGA-DD-AACP-01
LIHC,Tumor,0.69,0.78,13,0.11285902,64.4225,0.4072,19,3.21,TCGA-G3-A25T-01
LIHC,Tumor,0.52,1.26,24,0.185827696,49.99465116,0.3115,5,3.36,TCGA-2Y-A9GY-01
LIHC,Tumor,0.77,1.76,26,0.125975178,43.82060362,0.3266,5,3.81,TCGA-DD-AACG-01
LIHC,Tumor,0.75,1.08,16,0.090739122,61.61005438,0.3549,9,2.31,TCGA-DD-A1EJ-01
LIHC,Tumor,0.73,1.82,24,0.129694128,27.94048485,0.3102,7,2.28,TCGA-BC-A10W-01
LIHC,Tumor,0.74,1.38,25,0.172993228,37.10479066,0.3103,12,1.96,TCGA-2Y-A9H5-01
LIHC,Tumor,0.8,1.82,12,0.11753875,27.83364174,0.3141,17,2.07,TCGA-5C-A9VH-01
LIHC,Tumor,0.84,1.06,20,0.084081726,26.14742382,0.3503,1,2.09,TCGA-BC-A216-01
LIHC,Tumor,0.78,1.76,23,0.205870064,29.04459411,0.3084,0,1.89,TCGA-DD-AADP-01
LIHC,Tumor,0.76,2.62,17,0.042701025,62.47433962,0.3194,9,4.16,TCGA-2Y-A9GU-01
LIHC,Tumor,0.88,2.28,11,0.049755743,26.63421742,0.3134,4,2.07,TCGA-2Y-A9H9-01
LIHC,Tumor,0.79,2.52,21,0.137921378,30.34727135,0.3156,5,1.98,TCGA-2Y-A9HA-01
LIHC,Tumor,0.47,5.3,14,0.164549753,23.70959514,0.3086,6,1.91,TCGA-DD-AACL-01
LIHC,Tumor,0.93,0.54,32,0.143717383,61.894135,0.2795,6,2.02,TCGA-G3-A5SI-01
LIHC,Tumor,0.7,2.76,31,0.200579535,94.68262015,0.3098,7,4.03,TCGA-DD-A113-01
LIHC,Tumor,0.37,1.58,3,0.02103897,34.77265244,0.2776,25,5.14,TCGA-BW-A5NQ-01
LIHC,Tumor,0.87,2.06,8,0.053544181,23.96761202,0.3075,6,2.36,TCGA-DD-AAW2-01
LIHC,Tumor,0.79,1.28,12,0.167339557,40.35214518,0.3241,32,2.1,TCGA-FV-A3R2-01
LIHC,Tumor,0.87,0.56,9,0.153331999,62.22058246,0.3689,5,1.99,TCGA-DD-A1EH-01
LIHC,Tumor,0.64,1.82,25,0.085425917,41.11891824,0.3401,2,2.19,TCGA-CC-A3MC-01
LIHC,Tumor,0.69,3.12,13,0.194255275,29.37520419,0.3314,14,2.01,TCGA-MI-A75I-01
LIHC,Tumor,0.83,1.94,5,0.00638051,13.63921147,0.3089,7,2.12,TCGA-DD-AAW1-01
LIHC,Tumor,0.7,2.46,7,0.015899022,57.09574671,0.3161,12,3.61,TCGA-3K-AAZ8-01
LIHC,Tumor,0.73,0.22,4,0.087981901,60.19578947,0.3165,3,2.22,TCGA-XR-A8TE-01
LIHC,Tumor,0.89,1.56,34,0.306670571,50.97488731,0.317,1,2.17,TCGA-CC-A8HU-01
LIHC,Tumor,0.99,1.74,25,0.202823155,18.80584071,0.3129,11,1.85,TCGA-DD-AACV-01
LIHC,Tumor,0.44,1.52,29,0.198234995,48.31275545,0.3257,4,3.18,TCGA-DD-AAEK-01
LIHC,Tumor,0.67,1.66,19,0.173311814,50.85932903,0.3054,64,3.29,TCGA-DD-AACB-01
LIHC,Tumor,0.93,2.16,9,0.059264195,25.79231891,0.3235,16,2.14,TCGA-G3-A6UC-01
LIHC,Tumor,0.53,1.34,9,0.078753959,32.41526882,0.3197,1,3.81,TCGA-GJ-A9DB-01
LIHC,Tumor,0.86,2.4,13,0.109893476,27.94327966,0.3603,16,2.07,TCGA-BC-A10U-01
LIHC,Tumor,0.85,1.4,10,0.111948992,19.10006426,0.3115,21,1.94,TCGA-2Y-A9H7-01
LIHC,Tumor,0.47,3.02,29,0.195845418,52.55656347,0.3038,6,3.27,TCGA-DD-AACZ-01
LIHC,Tumor,0.56,2.88,25,0.026951594,35.68487707,0.344,5,4.67,TCGA-CC-A7II-01
LIHC,Tumor,0.69,1.26,6,0.041015889,30.29522966,0.315,1,2.12,TCGA-2Y-A9HB-01
LIHC,Tumor,0.44,0.96,17,0.176511479,25.30117553,0.3491,0,1.91,TCGA-EP-A3RK-01
LIHC,Tumor,0.68,1.86,17,0.072555688,27.79875,0.2745,5,1.99,TCGA-NI-A4U2-01
LIHC,Tumor,0.35,0.96,18,0.118413241,56.20079915,0.3136,0,3.69,TCGA-DD-AAVQ-01
LIHC,Tumor,0.91,0.96,16,0.191534417,20.01012416,0.3137,12,3.44,TCGA-DD-AAVU-01
LIHC,Tumor,0.86,1.4,19,0.129761505,19.95075129,0.3684,57,1.98,TCGA-FV-A23B-01
LIHC,Tumor,0.63,0.62,24,0.213054184,32.3490138,0.2855,27,3.65,TCGA-DD-A4NA-01
LIHC,Tumor,0.75,0.58,0,6.16E-05,71.44614232,0.3194,0,2,TCGA-G3-A7M8-01
LIHC,Tumor,0.62,1.18,4,0.022094705,44.56976127,0.3609,6,2.76,TCGA-KR-A7K7-01
LIHC,Tumor,0.54,2.4,8,0.144017842,63.97173171,0.296,0,2.46,TCGA-DD-A4NV-01
LIHC,Tumor,0.65,1.88,5,0.03352307,30.20111111,0.3051,5,2.08,TCGA-ZP-A9CV-01
LIHC,Tumor,0.92,1.18,29,0.112619087,23.64240377,0.3127,8,2.01,TCGA-BC-A10Y-01
LIHC,Tumor,0.61,0.96,17,0.186822709,42.03744957,0.3442,9,1.88,TCGA-CC-5260-01
LIHC,Tumor,0.79,1.34,1,0.003444879,17.7912,0.3568,12,2.05,TCGA-DD-A3A2-01
LIHC,Tumor,0.67,0.92,30,0.141670242,29.47566118,0.3073,7,1.98,TCGA-ZP-A9CZ-01
LIHC,Tumor,0.98,1.2,10,0.013777685,26.63944307,0.3335,15,2.38,TCGA-DD-A73D-01
LIHC,Tumor,0.71,0.54,29,0.202615973,55.97571429,0.3153,0,3.3,TCGA-ED-A82E-01
LIHC,Tumor,0.69,0.4,0,6.66E-05,30.09730094,0.2714,4,2.03,TCGA-DD-A4NP-01
LIHC,Tumor,0.81,2.06,14,0.168214721,26.00008032,0.299,0,3.96,TCGA-ED-A8O5-01
LIHC,Tumor,0.77,1.6,13,0.010831626,36.14908175,0.3074,10,2.59,TCGA-DD-AADU-01
LIHC,Tumor,0.92,0.96,30,0.31824768,70.32523509,0.3265,73,1.78,TCGA-DD-AADY-01
LIHC,Tumor,0.71,1.12,9,0.2419915,23.24815411,0.3208,12,1.76,TCGA-2Y-A9GS-01
LIHC,Tumor,0.55,2.06,24,0.147583396,60.19771282,0.3148,16,3.24,TCGA-DD-AADN-01
LIHC,Tumor,0.68,2.56,20,0.090180765,59.34376131,0.3224,6,3.64,TCGA-RC-A7SK-01
LIHC,Tumor,0.21,1.54,26,0.174595876,33.26609418,0.3419,9,3.65,TCGA-CC-A1HT-01
LIHC,Tumor,0.8,1.48,13,0.073071429,40.38053786,0.3099,14,2.09,TCGA-G3-AAUZ-01
LIHC,Tumor,0.77,1.18,29,0.149981214,73.36839041,0.3175,6,4.2,TCGA-G3-AAV6-01
LIHC,Tumor,0.61,1.06,5,0.028073097,76.80354098,0.2984,0,2.05,TCGA-WX-AA46-01
LIHC,Tumor,0.68,1.16,20,0.096762008,33.46873767,0.3073,0,1.92,TCGA-DD-A73F-01
LIHC,Tumor,0.9,2.26,14,0.130721216,23.08434211,0.301,12,2.17,TCGA-DD-AACF-01
LIHC,Tumor,0.64,4.36,8,0.020585244,30.37210746,0.3031,45,2.01,TCGA-DD-AAE7-01
LIHC,Tumor,0.79,1.08,15,0.077042498,19.45163923,0.302,0,1.96,TCGA-DD-AAE4-01
LIHC,Tumor,0.74,0.86,9,0.032772016,51.22033336,0.3263,0,3.74,TCGA-KR-A7K2-01
LIHC,Tumor,0.41,1.24,8,0.020557016,25.83734371,0.3019,0,2.3,TCGA-DD-AAD2-01
LIHC,Tumor,0.86,0.66,7,0.007152003,83.72329412,0.3423,10,2.09,TCGA-DD-A39W-01
LIHC,Tumor,0.6,1.2,16,0.112300153,60.7979349,0.359,0,2.01,TCGA-DD-A39X-01
LIHC,Tumor,0.52,3.62,13,0.12212713,27.19630031,0.3074,18,1.97,TCGA-CC-A8HT-01
LIHC,Tumor,0.66,2.32,34,0.169225217,39.2969984,0.3058,10,6.39,TCGA-CC-A5UE-01
LIHC,Tumor,0.57,1.78,7,0.028618985,24.87195107,0.2994,4,2.15,TCGA-LG-A9QD-01
LIHC,Tumor,0.72,5.56,14,0.035699435,63.7850523,0.3247,7,6.11,TCGA-CC-A7IK-01
LIHC,Tumor,0.84,1.88,26,0.371459133,58.95476167,0.3633,18,3.26,TCGA-CC-5264-01
LIHC,Tumor,0.55,1.48,9,0.049468403,35.50199176,0.3,0,2.11,TCGA-DD-AAC9-01
LIHC,Tumor,0.6,1.48,12,0.072774095,72.62564702,0.3066,13,1.97,TCGA-5R-AAAM-01
LIHC,Tumor,1,0.34,0,0.000185571,48.33822581,0.3171,6,2,TCGA-CC-A9FV-01
LIHC,Tumor,0.7,3.28,6,0.181593527,37.66941984,0.3255,15,3.54,TCGA-G3-A7M5-01
LIHC,Tumor,0.68,3.34,19,0.093708045,26.65684848,0.3127,10,2.14,TCGA-DD-AAEA-01
LIHC,Tumor,0.73,0.8,28,0.106673737,21.27560276,0.2876,13,1.98,TCGA-PD-A5DF-01
LIHC,Tumor,0.76,0.62,8,0.069131527,29.13631304,0.3243,2,1.97,TCGA-DD-A3A4-01
